,ERR594391,ERR594354,ERR594389,ERR599121,ERR599118,ERR594392,ERR594380,ERR594404,ERR599023,ERR594415,ERR599122,ERR594364,ERR594355,ERR594379,ERR599110,ERR599133,ERR599146,ERR599017,ERR599126,ERR594407,ERR599005,ERR599165,ERR594353,ERR598984,ERR594382,ERR594377,ERR594412,ERR594362,ERR594359,ERR599148,ERR594409,ERR599173,ERR594388,ERR599150,ERR598982,ERR599144,ERR594385,ERR599006,ERR599044,ERR599174,ERR599065,ERR594411
ERR594404__vRhyme_unbinned_343,0,0,0,0,0,0,0,7.916813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.839715,0,0,0,0,0,0
ERR594354__vRhyme_unbinned_651,0,7.9029455,0,0,0,1.6358111,0,0,0,0,0,0,7.150257,0,0,0,0,0,0.3379149,0,0,0,0,0,0.14876111,0,0,0,0.17410004,0.4329126,0,0,0.23188406,0,0,0,3.4012156,0,0,0,0,0.14988312
ERR594355__vRhyme_unbinned_719,0.21832207,1.1052363,0.24638961,0,0,0.14985219,0,0,0,0.3024228,0,0,16.448708,0.14047368,0,0,0,0,0.3143498,0,0,0,0,0,0,0,0,0.21645316,0,0.9348262,0,0,0,0,0,0,0,0,0,0,0,2.032349
ERR594411__vRhyme_unbinned_319,0.8419021,3.3296077,1.3169072,0,0,0,0,0,0,8.480797,0,0.31375736,5.632036,3.892095,0,0,0,0,0,0,0,0,2.8733997,0,0,0,1.579303,1.4278094,0,0.2084942,0.11867507,0,5.972262,0,0,0,0.12441577,0,0,0,0,32.878685
ERR594385__vRhyme_unbinned_427,0,10.457943,0.5768404,0,0,9.451429,0,0,0,0.21635467,0,0,12.10979,0,0,0,0,0,0.22938275,0,0,0,0,0,4.5720973,0,0,1.0089173,4.6434355,0.075702,0,0,0,0,0,0,19.100113,0,0,0,0,1.0137237
ERR594388__vRhyme_bin_109,0,1.5549716,0,0,0,0.9791562,0,0,0,0,0,20.492369,0.6167831,0.11678307,0,0,0,0,0.28378573,0,0,0,0.63089496,6.9361005,0,0,0,0,0,0,0,0,11.340054,0,0,0,1.136007,0.3245374,0,0,0,0.5767874
ERR594389__vRhyme_unbinned_15,0,0,10.077398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.905494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_662,0,0,10.436918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7031098,10.620951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25775298
ERR594388__vRhyme_unbinned_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.172638,0,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_443,0.07800931,0,12.006231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3787174,0,0,0,0.31588104,0,0,0,0,0,0,0,0,0,0
ERR594362__vRhyme_unbinned_576,0,0,6.389156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.981145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594355__vRhyme_bin_97,0,4.398567,0.33559474,0,0,0.11179888,0,0,0,0,0,0.1357664,13.565861,0.44638672,0,0,0,0,0.93633425,0,0,0,0.18535209,0,0,0,1.0167047,0.21136642,0,2.5838037,0,0,0,0,0,0,2.520072,0.110824995,0,0,0,0.25837708
ERR594392__vRhyme_unbinned_210,0,0,0,0,0,4.1788316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.381124,0,0,0,9.818513,0,0,0,0,0,0,0,33.186897,0,0,0,0,0
ERR594353__vRhyme_unbinned_374,0,0,0,0,0,0.61226547,0,0,0,0,0,0,0.33417434,11.916109,0,0,0,0,0,0,0,0.12642145,60.924435,0,0,0,0,0,0.05925499,0,0,0,0.12862009,0,0,0,10.936059,0,0,0,0,0
ERR594377__vRhyme_unbinned_138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.515275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594353__vRhyme_unbinned_842,5.2884283,20.757357,4.1903276,0,0,24.891172,0,0,0,6.1937437,0,25.843172,20.796188,2.8923113,0,0,0,0,0.99149036,0,0.10205549,0,26.50866,4.5428176,5.4731226,0,23.061605,3.734344,5.0290647,0.5497094,0,0,45.9336,0.12818362,0,0,12.65578,0.2424642,0,0,0,10.448792
ERR594364__vRhyme_unbinned_406,0,0.25080153,0,0,0,2.9011319,0,0,0,0,0,8.039586,0.099784076,4.68429,0,0,0,0,0,0,0,0,2.0966434,1.4503697,0.6248119,0,0.12896682,0,0.57521427,0,0,0,16.961067,0,0,0,1.0064778,0,0,0,0,0
ERR594404__vRhyme_unbinned_798,0,0,0,0,0,0,0,14.981724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21753591,0,0,0,0,0,0,0,0,0,0,0.36841202,0,0,0,0,0,0
ERR599133__vRhyme_unbinned_113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7598724,0,62.238647,0,0,0,0,0.36137056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594355__vRhyme_bin_94,0.3643241,7.6730623,0.06710992,0,0,1.7879575,0,0,0,0.13349345,0,1.5894156,9.56108,1.6898088,0,0,0,0,0.5511783,0,0,0,0.7582865,0.82216364,0.28626585,0,0.49492505,0,0.30765858,0.6144664,0,0,3.1644013,0,0,0,2.6518137,0.20602845,0,0,0,3.0069432
ERR594411__vRhyme_unbinned_540,2.9424222,4.572395,0.38855797,0,0,4.536363,0,0,0,10.913156,0,0,15.488933,2.749614,0,0,0,0,0,0,0,0,0.34627545,0,4.490477,0,0,0.20545629,4.4901094,0.62666374,0,0,0.86476946,0,0,0,17.414883,0.2999485,0,0,0,25.171188
ERR594379__vRhyme_unbinned_1012,0,0,0,0,0,0,0,0,0,0,0,0,0,9.218417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594404__vRhyme_unbinned_468,0,0,0,0,0,0,0,37.203384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9465318,0,0,0,0,0,0,0,0,0,0,0.24502248,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_111,1.4475663,0.31867993,103.82193,0,0,2.6081166,0,0.46094546,0,1.9241846,0,0.31594038,0.32180172,0.23553772,0,0,0,0,0,0,0,0,0.2543323,0.15634556,3.8759556,0,1.2598114,120.58308,5.1717,0,0,0.8857671,0.6140418,0,0,0,3.819317,0,0,0,0,0.5272681
ERR594404__vRhyme_bin_59,0,0,0,0,0,0,0,16.318773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27769357,0,0,0,0,0,0,0,0,0,0,3.4086387,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_356,1.3628563,0,5.886174,0,0,2.9384332,0,0,0,0.5509986,0,0.5960345,0.1960442,0.1676847,0,0,0.07538298,0,0,0,0,0,0.19211751,0.29028505,0.9166667,0,0,7.990886,0,0,0,0,0.7578534,0.059094436,0,0,0.10408183,0.2157262,0,0,0,0.29508436
ERR594379__vRhyme_unbinned_968,0,0,0,0,0,1.636193,0,0,0,0.21756652,0,2.316606,0.057800595,11.732251,0,0,0,0,0,0,0,0,1.371039,1.3016452,0.8078282,0,0,0,1.4157006,0,0,0,7.203931,0,0,0,5.9911118,0,0,0,0,0.30087227
ERR594382__vRhyme_unbinned_91,0,0,0,0,0,0,0,32.264584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0473602,0,0,0,0,0,0,0,0,0,0,5.406664,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_1048,7.544062,48.257328,4.198509,0,0.28785866,9.530481,0,0,0,3.4204023,0,18.6039,43.932503,0.92739713,0,0,0,0,2.5048504,0,0.088736854,0,14.771571,3.028694,2.7535994,0,26.149393,4.7418566,2.183192,1.8529562,0,0,31.33187,0,0,0,3.5420198,0.22924538,0,0,0,19.667416
ERR598984__vRhyme_unbinned_122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18333946,0,5.0681314,0,0,0,0,2.8558292,0,0,17.428741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_640,3.33079,0,279.9483,0,0,0,0,18.060436,0,0.095371954,0,0,0,0,0,0,0,0,0,0,0,0,7.550547,0,0.30127499,0,0,139.53459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594409__vRhyme_unbinned_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7491584,0,0,0,0,16.764008,0,0,0,0,0,0,0,0,0,0,0
ERR599118__vRhyme_unbinned_82,0,0,0,0,27.764109,0,0,0,0,0,0,0,0,0,0.18724763,0.06178984,0.20969105,0,1.2261245,0,0,0,0,1.0485492,0,0,0,0,0,0,0,0,0,0.8908818,0,0,0,0.47797915,0,0,15.662315,0
ERR594353__vRhyme_bin_97,1.8697718,2.4469783,1.373749,0,0,1.7035683,0,0,0,2.0688899,0,2.802191,1.7822751,0.4325802,0,0,0,0,0.91062045,0,0.2756902,0,11.7215,3.214241,0.24980366,0,0.1305,1.1066272,0.2934916,0.8485874,1.1595783,0,1.0034938,0,0,0,1.5563744,0.17505386,0,0,0,1.6111279
ERR594412__vRhyme_unbinned_993,0.08075117,0,0,0,0,0,0,0,0,0,0,0.078019634,0.40051216,0.2032437,0,0,0,0,0,0,0,0,0.6224499,0.08962868,0,0,17.913614,0,0.11848058,0,0,0,0,0,0,0,0.27084935,0,0,0,0,0
ERR594388__vRhyme_unbinned_366,0,1.319125,0,0,0,1.6860161,0,0,0,0,0,19.634512,1.3821275,3.5617874,0,0,0,0,0,0,0.16292766,0,6.483922,8.29987,0.8000561,0,0.6928398,0,1.108712,0,0,0,32.155823,0,0,0,1.0113106,0.07973453,0,0,0,1.2404188
ERR594404__vRhyme_unbinned_40,0,0,0,0,0,0,0,59.385616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.902394,0,0,0,0,0,0.23338571,0,0,0,0,1.1135964,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_170,0.21077785,1.0230719,3.0188694,0,2.562294,1.2738959,0,0,0,0.69133157,0,2.1226103,2.3333058,0.81880355,0,0,0,0,0.28576136,0,0.11115689,0,0.93927157,2.145847,1.1713909,0,26.293673,1.339321,1.382416,0.5173863,0,0,1.3417931,0.16001977,0,0,2.5964897,0.30158207,0,0,5.1193967,0.5155735
ERR594359__vRhyme_unbinned_306,0,0,0,0,0,0.5603694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.603349,0,0,0,13.083081,0,0,0,0,0,0,0,0.42142054,0,0,0,0,0
ERR594355__vRhyme_unbinned_969,0,15.802478,0,0,0,0,0,0,0,0,0,0,6.6632757,0,0,0,0,0,0,1.5011079,0,0,0.375,0,0.084004834,0,0,6.739323,0,0,0,0,15.472704,0,0,0,0,0,0,0,0,2.7995567
ERR594353__vRhyme_unbinned_360,0,0,0,0,0,0,0,0,0,0,0,0.85481966,0,0,0,0,0,0,0,0,0,0,15.124261,0.23314607,0,0,0,0,0,0,0,0,2.2122264,0,0,0,0,0,0,0,0,0
ERR594353__vRhyme_unbinned_271,16.166868,4.849192,0.99326956,0,0,1.388368,0,0,0,9.757844,0,0.13646491,5.977349,0.104948014,0,0,0,0,0.13795024,0,0,0,15.50673,0,0.1788897,0,0.3434831,0.75923693,0.21690494,0,0,0,0.43529522,0,0,0,0.708782,0,0,0,0,3.5398254
ERR594388__vRhyme_unbinned_245,0.32215303,0,0,0,0,0.08984401,0,0,0,0.96117026,0,0.14246503,0,42.985607,0,0,0,0,0,0,0,0,0,0.119970545,0.12853986,0,0,0,0.098480284,0,0,0,6.3165293,0,0,0,1.255406,0,0,0,0,0
ERR594355__vRhyme_unbinned_369,0,2.4424298,0,0,0,0,0,0,0,0,0,0,18.993872,0,0,0,0,0,0.087591976,0,0,0,0,0,0,0,0,0,0,19.05,0,0,0,0,0,0,0,0.15308505,0,0,0,0
ERR594377__vRhyme_unbinned_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.036678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR599110__vRhyme_unbinned_2,0,0,0,0,0,0.110508166,0,0,0,0,0,0,0,0,11.20837,0,38.836514,0,0,0,0,0,0,0,11.140814,0,0,0,8.472384,0,0,0,0,1.1934237,0,0,0,0.1985284,0,0,0,0
ERR599006__vRhyme_unbinned_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12605526,0,0,3.0630276,0,0,0,0,0,0,0,0,0,0,0,0,0,38.644283,0,0,0,0
ERR594392__vRhyme_unbinned_625,0,0.92173976,0,0,0,10.036985,0,0,0,0,0,0,2.2686589,0.09564317,0,0,0,0,0,0,0,0,0.062282715,0,3.7942154,0,4.782676,0,3.7641838,0,0,0,0,0,0,0,6.2898884,0,0,0,0,0.4214069
ERR594354__vRhyme_unbinned_41,1.3204494,12.36611,0.30179346,0,0.116986185,0,0,0,0,0.6566687,0,3.8478665,4.9618635,0,0,0,0,0,2.067924,0,0,0,0,0.7726242,0,0,0,0.24324882,0,0.7346939,0,0,4.376005,0,0,0,0,0.1969697,0,0,0,0.46856317
ERR594411__vRhyme_unbinned_450,30.121029,51.551765,10.455923,0,0,26.92834,0,0,0,27.772318,0,48.505405,54.843975,8.860471,0,0,0,0,1.604703,0,0.40699878,0.12805082,104.056725,7.180876,5.6044803,0,9.203165,9.041458,4.4637246,1.590438,0.15312605,0,77.20573,0,0,0,13.851332,0.3805862,0,0,0,35.705006
ERR594379__vRhyme_unbinned_780,0,0,0,0,0,0.8100449,0,0,0,0,0,0,0,30.458529,0,8.424929,0,0,0,0,0,0,0,0,0,0,0,0,0.06353222,0,0,0,0.12605627,0,0,0,0.11663459,0,0,0,0,0
ERR594379__vRhyme_unbinned_153,2.6241944,0,1.1906854,0,0,0.34578207,0,0,0,0.8320885,0,0,0,46.107426,0,13.179628,0,0,0,0,0.29320446,0,6.385032,0.7551992,0,0,0,0.17274459,0,0,0,0,0.106839485,0,0,0,0,0.24384886,0,0.15531634,0,0
ERR594409__vRhyme_unbinned_396,0,0,0.28344843,0,0,0,0,0,0,0,6.598295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1312041,0,0.26413465,0,0,90.52514,0,0,0,0,0,0,0,0,0,0,0
ERR594377__vRhyme_unbinned_493,0,0,0,0,0,0,0,0.21709466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.06889,0,0,0,0,24.085283,0,0,0,0,0,0,0,0,0,0,0
ERR594377__vRhyme_bin_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.951456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594359__vRhyme_unbinned_333,0,0,0,0,0.3616609,0.974495,0,0,0.09559274,0,0,0,0,0,11.138747,0,42.05805,0,0,0,0,0,0,0,12.983575,0,0.07304632,0,10.646399,0,0,0,0,2.5187716,0,0,0,0.3414609,0,0,0,0
ERR594388__vRhyme_unbinned_695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.483978,0,0,0,0,0,0,0,0,0
ERR598984__vRhyme_bin_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1108124,0,0,24.446507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8038711,0,0,0,0
ERR594382__vRhyme_unbinned_116,0,0,0.095385514,0,0,1.3486565,0,0,0,0,0,0,0,0,0.3088785,0,1.1481309,0,0,0,0,0,0,0,36.99825,0,0.25438085,0.33189252,30.071846,0,0,0,0,0,0,0,0,0.10169393,0,0,0,1.8412383
ERR594412__vRhyme_unbinned_722,0,0,0,0,0.3402004,0,0,0,0,0,0,0,1.4108217,0,0,0,0,0,0,0,0,0,0,0,2.1911023,0,35.957275,0.09539078,3.074068,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_276,4.272731,0,204.51172,0,0,0.43953595,0,11.44853,0,1.3333837,0,0.2200136,0.14001209,0,0,0,0,0,0,0,0,0,3.626899,0,1.0206333,0,2.4581287,208.62543,0.1513869,0,0.14382888,1.6727005,0.95846874,0,0,0.33296803,0,0,0,0,0,0.19102864
ERR599148__vRhyme_unbinned_108,0,0,0,0,0,0,0,0,56.506252,0,0,0,0,0,42.768806,0,3.9487226,0,0,0,0,0,0,0.30060747,0,0,0,0,0,20.912096,0,0,0,57.980347,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_171,0,0,6.3431973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16262618,0,0,0,0,9.248468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07566215
ERR594353__vRhyme_unbinned_1172,0,0,0,0,0,0.12179289,0,0,0,0,0,0,0.14047742,0.07415421,0,0,0,0,0,0,0,0,77.49621,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1118324,0,0,0,0,0
ERR594411__vRhyme_unbinned_513,4.557118,4.0526853,4.1236095,0,1.1905811,17.957762,0,0,4.550963,2.7016206,0,6.870179,4.664182,72.5338,0.5606189,38.866394,3.0735219,0.56824213,4.097973,0,4.2957253,0,4.6242023,11.579931,2.79485,0,2.4374046,1.4929132,2.6915693,8.411598,0,0.09119657,1.5204698,11.650855,0,0,18.917387,33.526173,0,0.6161839,1.1347902,27.642273
ERR594364__vRhyme_unbinned_712,6.073427,6.0955954,3.5854383,0,0,5.745313,0,0,0,3.4772756,0,19.59471,8.413119,5.478553,0,0,0,0,0.25209114,0,0,0,10.715934,6.0405045,1.4438584,0,3.3352013,3.6081834,1.1086571,0.39993408,0,0,47.484158,0,0,0,0.8235609,0.21694343,0,0,0,10.899625
ERR594389__vRhyme_unbinned_508,3.085683,0,10.862918,0,0,0,0,0,0,4.6690598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13932033,0,10.02615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR599148__vRhyme_unbinned_114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2807944,0,0,0,19.072681,0,0.3511515,0,0,0,0,0,0,0,0,67.77678,0,0,0,0,0,0,0,0,1.4328122,0,0,0
ERR594353__vRhyme_unbinned_418,2.3416924,2.214892,0.4854038,0,0,3.3979552,0,0,0,2.821502,0,2.1523278,6.486947,0.33153293,0,0,0,0,0.23804012,0,0,0,13.072788,2.2382972,0.23180299,0,2.1482124,0.7451132,0.28350052,1.3022119,0,0,14.88323,0,0,0,2.0144033,1.0740098,0,0,0,15.926954
ERR594404__vRhyme_unbinned_405,0,0,0,0,0,0,0,12.401821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12560894,0,0,0,0,0,0,0,0,0,0,0.16491793,0,0,0,0,0,0
ERR594388__vRhyme_bin_50,0.05714579,2.5339592,0,0,0,0.07602339,0,0,0,0.18031189,0,6.5332923,1.9116651,7.4111524,0,0,0,0,0,0,0,0,0.2179645,1.6473274,0.23976608,0,0,0,0.44716322,0,0,0,17.0198,0,0,0,0.85508364,0,0,0,0,0.2512568
ERR594379__vRhyme_unbinned_977,0,0,0,0,0,0,0,0,0,0,0,0,0,14.353235,0,0,0,0,0,0,0,0,0,0,0.079605766,0,0,0,0.12995957,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594359__vRhyme_unbinned_218,0,0,0,0,0,3.6419857,0,0,0,0,0,0,0.6831576,0,0,0,0,0,0,0,0,0,0,0,9.648046,0,0,0,12.313024,0,0,0,0,0,0,0,2.4609447,0,0,0,0,0
ERR594354__vRhyme_unbinned_583,42.37184,96.635864,24.021463,0,0.7572719,63.653435,0.1848844,0,0.34979698,41.735973,0.0945554,79.66247,96.74948,28.959145,0.16300654,0,0.29286483,0.24703738,10.494738,0,1.7243723,0,42.272728,32.889866,30.75752,0,46.408802,17.805172,28.33919,13.713848,4.146184,0,107.155464,0.6110881,0,0,60.69164,5.0130105,0,0.23386094,0.19085108,74.72935
ERR594412__vRhyme_unbinned_922,2.2321172,3.2059958,1.6905103,0,0.40361512,2.2338808,1.5422683,0.12895404,0,2.591866,0,4.408024,4.917337,0.310151,0,0,0,0,0.34134245,0,0,0,2.3357213,1.8257468,0.7387854,0,48.322384,1.9027885,0.9528271,0,0.11098865,0,10.627576,0,0,0,2.644109,0,0,0,1.6208531,3.130497
ERR594404__vRhyme_unbinned_43,0,0,0,0,0,0,0,25.721893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8395793,0,0,0,0,0,0,0,0,0,0,0.09272449,0,0,0,0,0,0
ERR594379__vRhyme_unbinned_643,1.7211012,1.0526751,0.73714167,0,0,0.45203352,0.09003415,0,0,1.9031357,0,1.0404636,1.5316155,33.004967,0,0.80699575,0,0,0.3037359,0,0,0,7.0109696,0.9325261,0.589258,0,3.3977027,0.98395944,0.48245886,0.090344615,0,0,3.4189174,0,0,0,1.1452965,0,0,0,0,1.4271965
ERR594404__vRhyme_unbinned_265,0,0,0,0,0,0,0,40.872047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2351716,0,0,0,0,0,0,0,0,0,0,5.647788,0,0,0,0,0,0
ERR594404__vRhyme_bin_48,0.18508011,0,0.47166282,0,0,0,0,18.191034,0,0.18476838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44167343,0,0,0.55598855,0,0,0.14230937,0,0,0,0,0.72258246,0,0,0,0,0,0
ERR599133__vRhyme_unbinned_360,0,0,0,0,0,0,0,0,0,0,0,0,0,8.034224,0,156.59319,0,0,0,0,2.0164924,0,0,1.4994967,0,0,0,0,0,0.14587688,0,0,0,0,0,0,0,0,0,0,0,0
ERR594391__vRhyme_unbinned_624,14.731599,0.23144428,0.09301032,0,0,0.10221865,0,0,0,25.085037,0,0.12403436,0.13509671,0,0,0,0,0,0.13892837,0,0,0,0.7194858,0.2550522,0.31611148,0,0.22823064,0,0.5280885,0,0,0,0.36153513,0,0,0,0,0,0,0,0,0.14912552
ERR594364__vRhyme_unbinned_363,0,0.28714845,0,0,0,0,0,0,0,0,0,8.891961,0.6547685,1.0672456,0,0,0,0,0.08489364,0,0,0,0,5.2861524,0,0,0,0,0,0,0,0,16.430841,0,0,0,0.20974424,0,0,0,0,0
ERR594362__vRhyme_unbinned_511,0.10295531,0,30.146744,0,0,0,0,0,0,0.4324844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594354__vRhyme_unbinned_680,0,4.958199,0,0,0,0,0,0,0,0,0,1.4639701,7.5289593,0,0,0,0,0,0.62243944,0,0,0,2.8296766,0.68233335,0,0,0.18612874,0,0,0.98315483,0,0,0.9297078,0,0,0,0.07257981,0,0,0,0,3.219923
ERR594354__vRhyme_unbinned_104,0,10.345353,0,0,0,0,0,0,0,0,0,0.2868629,8.33928,0,0,0,0,0,0.23427309,0,0,0,0.48649022,0.23278926,0,0,0.14155078,0,0,0.14948756,0,0,0.20155975,0,0,0,0,0,0,0,0,0.081507295
ERR594404__vRhyme_unbinned_384,0,0,0.34888425,0,0,0,0,25.002514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5431584,0,0,1.352869,0,0,0.83012503,0,0,0,0,0.9239823,0,0,0,0,0,0
ERR594364__vRhyme_unbinned_358,0,2.8324444,0,0,0,2.0023334,0,0,0,0,0,46.171,3.2282221,1.4956666,0,0,0,0,0.097,0,0.095,0,0,11.754556,1.8307778,0,0,0,1.873,0.37577778,0,0,110.431335,0,0,0,2.446889,0,0,0,0,0.43355554
ERR594389__vRhyme_unbinned_99,11.299032,0.07627895,57.97586,0,0,17.580727,0.09819443,0,0,5.1576605,0,0,1.1046056,0,0,0,0,0,0,0,0,0,2.4521785,0,11.175455,0,7.473309,66.79445,9.87289,0,0,0.08432553,0,0.06738192,0,0,1.3989271,0,0,0,0,7.2192855
ERR594388__vRhyme_unbinned_1012,4.2631073,0.061017357,5.7728066,0,0,1.8879948,0,0,0,0,0,1.248874,0.61948234,0,0,0,0,0,0.09633055,15.716894,0,0,3.8801873,0,0,0,0,2.0932677,0,0,0.4802114,0,26.160591,0,0,0,0,0,4.6253676,0,0,2.0748303
ERR599148__vRhyme_unbinned_217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3162465,3.8633988,0,0,2.0568628,0,39.946125,0,0,0.9043884,0,0,0,0,0,15.2338,0,0,0,0,0,0,0,0,89.7958,1.1743231,0,0
ERR599133__vRhyme_unbinned_323,0,0,0,0,0,0,0,0,0,0,0,0,0,6.757664,0,7.290348,0,0,0,0,0,0,0,0.0928231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594392__vRhyme_unbinned_48,0,0,0.3844991,0,0,18.968405,0,0,0.15702431,0,0,0,0.08322466,0,0.06976882,0,0.28011262,0,0,0,0,0,0,0,14.960759,0,0,0.21748666,12.665323,0,0,0,0,0.14093065,0,0,1.3404565,0,0,0,0,0
ERR599133__vRhyme_bin_12,0,0,0,0,0,0,0,0,0,0,0,10.508692,0.09153782,0,0,12.952618,0.4002849,0,0,0,0.27227953,0,0.29870775,5.5526247,0,0,0,0,0,0,0,0.16744179,68.89404,0,0,0,0,0,0,0,1.1437937,0
ERR594389__vRhyme_unbinned_510,8.723807,0,17.051195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2098692,0,0,0,0,0,0,0,0,0,9.483023,0,0,0,0.2316026,0,0,0,0,0,0,0,0.59578544,0,0
ERR594404__vRhyme_unbinned_256,0,0,0,0,0,0,0,21.46278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53252393,0,0,0,0,0,0,0,0,0,0,0.73963135,0,0,0,0,0,0
ERR594379__vRhyme_unbinned_42,0,0,0,0,0,0,0,0,0,0,0,0,0,50.40716,0,1.062455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0385804,0,0,0,0,0,0,0,0,0
ERR594382__vRhyme_unbinned_189,0.32249078,5.057867,0.94339114,0,0,37.271362,0,0,0,0.38718662,0,1.4079432,5.4562855,7.9927216,0,0,0,0,0,0,0,0,0,0.4532303,26.721088,0,0.1492497,1.0805104,21.52098,0,0,0,3.5650103,0.16335699,0,0,62.395092,0,0,0,0,3.792524
ERR594411__vRhyme_unbinned_437,0.09219551,1.262374,0,0,0,1.6965952,0,0,0,0.4067849,0,2.6977074,3.3469071,0.41728973,0,0,0,0,0.528394,0,0,0,5.0293517,3.4337268,1.543348,0,1.9349935,0,3.013471,0.73002535,0,0,9.672558,0,0,0,6.5453253,0.49243033,0,0,0,30.708027
ERR594412__vRhyme_unbinned_372,1.3162696,1.1692278,2.426143,0,0.25192085,6.278525,0,0,0,0.7763158,0,1.2597964,3.9232616,0.12456781,0,0,0,0,0,0,0,0,2.1864195,0.18430656,5.0587783,0,45.64781,2.6394544,5.036208,0,0,0,3.1658664,0,0,0,0.9629274,0,0,0,0,3.5406263
